RT_category	SampleTypev2	KEGG_category_name	KEGG_subcategory_name	KEGG_pathway_name	KO	description	gene_mean	nSampleTypes
Intermediate RT	Tongue_dorsum	Metabolism	Nucleotide metabolism	Pyrimidine metabolism	K12700	non-specific riboncleoside hydrolase	6.343942521531101e-6	418
Intermediate RT	Tongue_dorsum	Genetic Information Processing	Transcription	Spliceosome	K12733	peptidyl-prolyl cis-trans isomerase-like 1	5.4175466507177034e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism	K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase	1.260866528708134e-4	418
Intermediate RT	Tongue_dorsum	Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance	K12962	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE	6.520051006698565e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K12972	glyoxylate/hydroxypyruvate reductase	8.438076555023922e-9	418
Intermediate RT	Tongue_dorsum	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	K12972	glyoxylate/hydroxypyruvate reductase	8.438076555023922e-9	418
Intermediate RT	Tongue_dorsum	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	K12972	glyoxylate/hydroxypyruvate reductase	8.438076555023922e-9	418
Intermediate RT	Tongue_dorsum	Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance	K12975	KDO II ethanolaminephosphotransferase	1.1496866777511963e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	K12975	KDO II ethanolaminephosphotransferase	1.1496866777511963e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	K12979	beta-hydroxylase	2.094458971291866e-7	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	K12990	rhamnosyltransferase	1.5135217272727272e-6	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Quorum sensing	K12990	rhamnosyltransferase	1.5135217272727272e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13010	perosamine synthetase	2.3953499227272727e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13015	UDP-N-acetyl-D-glucosamine dehydrogenase	1.0428531538516747e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13016	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	3.5111673157894737e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13017	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	5.354589265550239e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13018	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase	5.728177263157894e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13019	UDP-GlcNAc3NAcA epimerase	3.388451843779904e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Biosynthesis of various nucleotide sugars	K13020	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.007791428229665e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism	K13034	L-3-cyanoalanine synthase/ cysteine synthase	2.081251794258373e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Energy metabolism	Sulfur metabolism	K13034	L-3-cyanoalanine synthase/ cysteine synthase	2.081251794258373e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism	K13034	L-3-cyanoalanine synthase/ cysteine synthase	2.081251794258373e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase	5.688371100478469e-4	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13041	two-component system, LuxR family, response regulator TtrR	4.555056985645933e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K13051	L-asparaginase / beta-aspartyl-peptidase	8.692653933014353e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism	K13051	L-asparaginase / beta-aspartyl-peptidase	8.692653933014353e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	K13057	trehalose synthase	2.6931852820574163e-5	418
Intermediate RT	Tongue_dorsum	Genetic Information Processing	Folding, sorting and degradation	Protein export	K13280	signal peptidase I	1.3847755598086124e-6	418
Intermediate RT	Tongue_dorsum	Genetic Information Processing	Translation	Ribosome biogenesis in eukaryotes	K13288	oligoribonuclease	4.647335837320574e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	K13310	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase	1.1781416028708134e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	K13328	dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase	2.0742191162679425e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Energy metabolism	Oxidative phosphorylation	K13378	NADH-quinone oxidoreductase subunit C/D	1.0723523495215311e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate	K13403	methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase	8.254559545454546e-7	418
Intermediate RT	Tongue_dorsum	Organismal Systems	Environmental adaptation	Plant-pathogen interaction	K13408	membrane fusion protein	1.5103606698564592e-7	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Membrane transport	ABC transporters	K13409	ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB	2.5698070334928227e-7	418
Intermediate RT	Tongue_dorsum	Organismal Systems	Environmental adaptation	Plant-pathogen interaction	K13409	ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB	2.5698070334928227e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Nucleotide metabolism	Pyrimidine metabolism	K13421	uridine monophosphate synthetase	8.64841523923445e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes	K13421	uridine monophosphate synthetase	8.64841523923445e-7	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Transport and catabolism	Lysosome biogenesis	K13444	formylglycine-generating enzyme	1.8961692775119616e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Nucleotide metabolism	Purine metabolism	K13479	xanthine dehydrogenase FAD-binding subunit	1.890849956937799e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Nucleotide metabolism	Purine metabolism	K13481	xanthine dehydrogenase small subunit	7.642057416267942e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Nucleotide metabolism	Purine metabolism	K13482	xanthine dehydrogenase large subunit	6.785358851674641e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Nucleotide metabolism	Purine metabolism	K13483	xanthine dehydrogenase YagT iron-sulfur-binding subunit	9.8912735e-6	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13486	chemotaxis protein methyltransferase WspC	6.863875598086125e-8	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	K13487	methyl-accepting chemotaxis protein WspA	7.44677033492823e-8	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13487	methyl-accepting chemotaxis protein WspA	7.44677033492823e-8	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	K13488	chemotaxis-related protein WspB	6.337822966507176e-8	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13488	chemotaxis-related protein WspB	6.337822966507176e-8	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	K13489	chemotaxis-related protein WspD	6.580143540669857e-8	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13489	chemotaxis-related protein WspD	6.580143540669857e-8	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	K13490	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE	7.445717703349282e-8	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13490	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE	7.445717703349282e-8	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	K13491	two-component system, chemotaxis family, response regulator WspF	7.601794258373206e-8	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13491	two-component system, chemotaxis family, response regulator WspF	7.601794258373206e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	K13497	anthranilate synthase/phosphoribosyltransferase	2.1467454545454545e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	K13498	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase	1.3901028301435407e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	K13522	bifunctional NMN adenylyltransferase/nudix hydrolase	0	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Transport and catabolism	Mitophagy - animal	K13525	transitional endoplasmic reticulum ATPase	1.118494909569378e-5	418
Intermediate RT	Tongue_dorsum	Genetic Information Processing	Folding, sorting and degradation	Protein processing in endoplasmic reticulum	K13525	transitional endoplasmic reticulum ATPase	1.118494909569378e-5	418
Intermediate RT	Tongue_dorsum	Human Diseases	Infectious disease: bacterial	Legionellosis	K13525	transitional endoplasmic reticulum ATPase	1.118494909569378e-5	418
Intermediate RT	Tongue_dorsum	Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis	K13525	transitional endoplasmic reticulum ATPase	1.118494909569378e-5	418
Intermediate RT	Tongue_dorsum	Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases	K13525	transitional endoplasmic reticulum ATPase	1.118494909569378e-5	418
Intermediate RT	Tongue_dorsum	Genetic Information Processing	Folding, sorting and degradation	Proteasome	K13527	proteasome-associated ATPase	1.1448768155502393e-4	418
Intermediate RT	Tongue_dorsum	Genetic Information Processing	Replication and repair	Base excision repair	K13529	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II	8.839271770334929e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	K13540	precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase	3.105644210526316e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	K13541	cobalt-precorrin 5A hydrolase / cobalt-factor III methyltransferase / precorrin-3B C17-methyltransferase	1.847002033492823e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	K13542	uroporphyrinogen III methyltransferase / synthase	1.4878284961722488e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	K13543	uroporphyrinogen III methyltransferase / synthase	6.67011961722488e-9	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism	K13566	omega-amidase	1.874084105263158e-4	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cell growth and death	Cell cycle - Caulobacter	K13581	modification methylase	4.66663323923445e-6	418
Intermediate RT	Tongue_dorsum	Cellular Processes	Cell growth and death	Cell cycle - Caulobacter	K13590	diguanylate cyclase	1.102105e-7	418
Intermediate RT	Tongue_dorsum	Environmental Information Processing	Signal transduction	Two-component system	K13599	two-component system, NtrC family, nitrogen regulation response regulator NtrX	5.214478126794258e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Lysine degradation	K13609	delta1-piperideine-2-carboxylate reductase	1.440092200956938e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis	K13609	delta1-piperideine-2-carboxylate reductase	1.440092200956938e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Lipid metabolism	Glycerophospholipid metabolism	K13622	S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase	1.3544115858851675e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Lipoarabinomannan (LAM) biosynthesis	K13668	phosphatidyl-myo-inositol dimannoside synthase	2.5600362433014355e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Lipoarabinomannan (LAM) biosynthesis	K13671	alpha-1,2-mannosyltransferase	8.453163253588517e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Lipid metabolism	Glycerolipid metabolism	K13677	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase	1.26055430861244e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Teichoic acid biosynthesis	K13678	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase	7.183786660287081e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	K13686	galactan 5-O-arabinofuranosyltransferase	3.109732799043062e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	K13687	arabinofuranosyltransferase	2.2151826076555023e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Glycan biosynthesis and metabolism	Lipoarabinomannan (LAM) biosynthesis	K13687	arabinofuranosyltransferase	2.2151826076555023e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis	K13727	phenacrylate decarboxylase	9.916846148325358e-7	418
Intermediate RT	Tongue_dorsum	Human Diseases	Infectious disease: bacterial	Bacterial invasion of epithelial cells	K13730	internalin A	1.1833274337320574e-5	418
Intermediate RT	Tongue_dorsum	Human Diseases	Infectious disease: bacterial	Bacterial invasion of epithelial cells	K13732	fibronectin-binding protein A	1.0684069657894737e-5	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism	K13745	L-2,4-diaminobutyrate decarboxylase	1.5380696842105263e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various siderophores	K13745	L-2,4-diaminobutyrate decarboxylase	1.5380696842105263e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Arginine and proline metabolism	K13747	carboxynorspermidine decarboxylase	1.9122830550239234e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	K13766	methylglutaconyl-CoA hydratase	6.3827992870813395e-6	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of terpenoids and polyketides	Pinene, camphor and geraniol degradation	K13774	citronellol/citronellal dehydrogenase	6.494377990430621e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of terpenoids and polyketides	Pinene, camphor and geraniol degradation	K13777	geranyl-CoA carboxylase alpha subunit	1.2695621291866027e-7	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of terpenoids and polyketides	Pinene, camphor and geraniol degradation	K13778	geranyl-CoA carboxylase beta subunit	6.6538995215311e-8	418
Intermediate RT	Tongue_dorsum	Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various other secondary metabolites	K13787	geranylgeranyl diphosphate synthase, type I	1.3546640653110047e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	K13787	geranylgeranyl diphosphate synthase, type I	1.3546640653110047e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Carbohydrate metabolism	Propanoate metabolism	K13788	phosphate acetyltransferase	2.7739836889952154e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	K13788	phosphate acetyltransferase	2.7739836889952154e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Energy metabolism	Methane metabolism	K13788	phosphate acetyltransferase	2.7739836889952154e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Energy metabolism	Other carbon fixation pathways	K13788	phosphate acetyltransferase	2.7739836889952154e-4	418
Intermediate RT	Tongue_dorsum	Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism	K13788	phosphate acetyltransferase	2.7739836889952154e-4	418
