SampleID	Env	SourceSink	id
160603188_Buccal_mucosa	Buccal mucosa	Source	12
160603188_Buccal_mucosa	Buccal mucosa	Source	13
160603188_Buccal_mucosa	Buccal mucosa	Source	14
160603188_Buccal_mucosa	Buccal mucosa	Source	15
160603188_Buccal_mucosa	Buccal mucosa	Source	16
160603188_Buccal_mucosa	Buccal mucosa	Source	17
160603188_Buccal_mucosa	Buccal mucosa	Source	18
160603188_Buccal_mucosa	Buccal mucosa	Source	19
162469177_Buccal_mucosa	Buccal mucosa	Source	1
162469177_Buccal_mucosa	Buccal mucosa	Source	2
162469177_Buccal_mucosa	Buccal mucosa	Source	3
162469177_Buccal_mucosa	Buccal mucosa	Source	4
162469177_Buccal_mucosa	Buccal mucosa	Source	5
162469177_Buccal_mucosa	Buccal mucosa	Source	6
162469177_Buccal_mucosa	Buccal mucosa	Source	7
162469177_Buccal_mucosa	Buccal mucosa	Source	8
162469177_Buccal_mucosa	Buccal mucosa	Source	9
162469177_Buccal_mucosa	Buccal mucosa	Source	10
162469177_Buccal_mucosa	Buccal mucosa	Source	11
162469177_Buccal_mucosa	Buccal mucosa	Source	12
162469177_Buccal_mucosa	Buccal mucosa	Source	13
162469177_Buccal_mucosa	Buccal mucosa	Source	14
162469177_Buccal_mucosa	Buccal mucosa	Source	15
162469177_Buccal_mucosa	Buccal mucosa	Source	16
162469177_Buccal_mucosa	Buccal mucosa	Source	17
162469177_Buccal_mucosa	Buccal mucosa	Source	18
162469177_Buccal_mucosa	Buccal mucosa	Source	19
182518224_Buccal_mucosa	Buccal mucosa	Source	1
182518224_Buccal_mucosa	Buccal mucosa	Source	2
182518224_Buccal_mucosa	Buccal mucosa	Source	3
182518224_Buccal_mucosa	Buccal mucosa	Source	4
182518224_Buccal_mucosa	Buccal mucosa	Source	5
182518224_Buccal_mucosa	Buccal mucosa	Source	6
182518224_Buccal_mucosa	Buccal mucosa	Source	7
182518224_Buccal_mucosa	Buccal mucosa	Source	8
182518224_Buccal_mucosa	Buccal mucosa	Source	9
182518224_Buccal_mucosa	Buccal mucosa	Source	10
182518224_Buccal_mucosa	Buccal mucosa	Source	11
182518224_Buccal_mucosa	Buccal mucosa	Source	12
182518224_Buccal_mucosa	Buccal mucosa	Source	13
182518224_Buccal_mucosa	Buccal mucosa	Source	14
182518224_Buccal_mucosa	Buccal mucosa	Source	15
182518224_Buccal_mucosa	Buccal mucosa	Source	16
182518224_Buccal_mucosa	Buccal mucosa	Source	17
182518224_Buccal_mucosa	Buccal mucosa	Source	18
182518224_Buccal_mucosa	Buccal mucosa	Source	19
184349034_Buccal_mucosa	Buccal mucosa	Source	1
184349034_Buccal_mucosa	Buccal mucosa	Source	2
184349034_Buccal_mucosa	Buccal mucosa	Source	3
184349034_Buccal_mucosa	Buccal mucosa	Source	4
184349034_Buccal_mucosa	Buccal mucosa	Source	5
184349034_Buccal_mucosa	Buccal mucosa	Source	6
184349034_Buccal_mucosa	Buccal mucosa	Source	7
184349034_Buccal_mucosa	Buccal mucosa	Source	8
184349034_Buccal_mucosa	Buccal mucosa	Source	9
184349034_Buccal_mucosa	Buccal mucosa	Source	10
184349034_Buccal_mucosa	Buccal mucosa	Source	11
184349034_Buccal_mucosa	Buccal mucosa	Source	12
184349034_Buccal_mucosa	Buccal mucosa	Source	13
184349034_Buccal_mucosa	Buccal mucosa	Source	14
184349034_Buccal_mucosa	Buccal mucosa	Source	15
184349034_Buccal_mucosa	Buccal mucosa	Source	16
184349034_Buccal_mucosa	Buccal mucosa	Source	17
184349034_Buccal_mucosa	Buccal mucosa	Source	18
184349034_Buccal_mucosa	Buccal mucosa	Source	19
246515023_Buccal_mucosa	Buccal mucosa	Source	1
246515023_Buccal_mucosa	Buccal mucosa	Source	2
246515023_Buccal_mucosa	Buccal mucosa	Source	3
246515023_Buccal_mucosa	Buccal mucosa	Source	4
246515023_Buccal_mucosa	Buccal mucosa	Source	5
246515023_Buccal_mucosa	Buccal mucosa	Source	6
246515023_Buccal_mucosa	Buccal mucosa	Source	7
246515023_Buccal_mucosa	Buccal mucosa	Source	8
246515023_Buccal_mucosa	Buccal mucosa	Source	9
246515023_Buccal_mucosa	Buccal mucosa	Source	10
246515023_Buccal_mucosa	Buccal mucosa	Source	11
246515023_Buccal_mucosa	Buccal mucosa	Source	12
246515023_Buccal_mucosa	Buccal mucosa	Source	13
246515023_Buccal_mucosa	Buccal mucosa	Source	14
246515023_Buccal_mucosa	Buccal mucosa	Source	15
246515023_Buccal_mucosa	Buccal mucosa	Source	16
246515023_Buccal_mucosa	Buccal mucosa	Source	17
246515023_Buccal_mucosa	Buccal mucosa	Source	18
246515023_Buccal_mucosa	Buccal mucosa	Source	19
257905678_Buccal_mucosa	Buccal mucosa	Source	1
257905678_Buccal_mucosa	Buccal mucosa	Source	2
257905678_Buccal_mucosa	Buccal mucosa	Source	3
257905678_Buccal_mucosa	Buccal mucosa	Source	4
257905678_Buccal_mucosa	Buccal mucosa	Source	5
257905678_Buccal_mucosa	Buccal mucosa	Source	6
257905678_Buccal_mucosa	Buccal mucosa	Source	7
257905678_Buccal_mucosa	Buccal mucosa	Source	8
257905678_Buccal_mucosa	Buccal mucosa	Source	9
257905678_Buccal_mucosa	Buccal mucosa	Source	10
257905678_Buccal_mucosa	Buccal mucosa	Source	11
257905678_Buccal_mucosa	Buccal mucosa	Source	12
257905678_Buccal_mucosa	Buccal mucosa	Source	13
257905678_Buccal_mucosa	Buccal mucosa	Source	14
257905678_Buccal_mucosa	Buccal mucosa	Source	15
257905678_Buccal_mucosa	Buccal mucosa	Source	16
257905678_Buccal_mucosa	Buccal mucosa	Source	17
257905678_Buccal_mucosa	Buccal mucosa	Source	18
257905678_Buccal_mucosa	Buccal mucosa	Source	19
275382046_Buccal_mucosa	Buccal mucosa	Source	1
275382046_Buccal_mucosa	Buccal mucosa	Source	2
275382046_Buccal_mucosa	Buccal mucosa	Source	3
275382046_Buccal_mucosa	Buccal mucosa	Source	4
275382046_Buccal_mucosa	Buccal mucosa	Source	5
275382046_Buccal_mucosa	Buccal mucosa	Source	6
275382046_Buccal_mucosa	Buccal mucosa	Source	7
275382046_Buccal_mucosa	Buccal mucosa	Source	8
275382046_Buccal_mucosa	Buccal mucosa	Source	9
275382046_Buccal_mucosa	Buccal mucosa	Source	10
275382046_Buccal_mucosa	Buccal mucosa	Source	11
275382046_Buccal_mucosa	Buccal mucosa	Source	12
275382046_Buccal_mucosa	Buccal mucosa	Source	13
275382046_Buccal_mucosa	Buccal mucosa	Source	14
275382046_Buccal_mucosa	Buccal mucosa	Source	15
275382046_Buccal_mucosa	Buccal mucosa	Source	16
275382046_Buccal_mucosa	Buccal mucosa	Source	17
275382046_Buccal_mucosa	Buccal mucosa	Source	18
275382046_Buccal_mucosa	Buccal mucosa	Source	19
289996019_Buccal_mucosa	Buccal mucosa	Source	1
289996019_Buccal_mucosa	Buccal mucosa	Source	2
289996019_Buccal_mucosa	Buccal mucosa	Source	3
289996019_Buccal_mucosa	Buccal mucosa	Source	4
289996019_Buccal_mucosa	Buccal mucosa	Source	5
289996019_Buccal_mucosa	Buccal mucosa	Source	6
289996019_Buccal_mucosa	Buccal mucosa	Source	7
289996019_Buccal_mucosa	Buccal mucosa	Source	8
289996019_Buccal_mucosa	Buccal mucosa	Source	9
289996019_Buccal_mucosa	Buccal mucosa	Source	10
289996019_Buccal_mucosa	Buccal mucosa	Source	11
289996019_Buccal_mucosa	Buccal mucosa	Source	12
289996019_Buccal_mucosa	Buccal mucosa	Source	13
289996019_Buccal_mucosa	Buccal mucosa	Source	14
289996019_Buccal_mucosa	Buccal mucosa	Source	15
289996019_Buccal_mucosa	Buccal mucosa	Source	16
289996019_Buccal_mucosa	Buccal mucosa	Source	17
289996019_Buccal_mucosa	Buccal mucosa	Source	18
289996019_Buccal_mucosa	Buccal mucosa	Source	19
305070461_Buccal_mucosa	Buccal mucosa	Source	1
305070461_Buccal_mucosa	Buccal mucosa	Source	2
305070461_Buccal_mucosa	Buccal mucosa	Source	3
305070461_Buccal_mucosa	Buccal mucosa	Source	4
305070461_Buccal_mucosa	Buccal mucosa	Source	5
305070461_Buccal_mucosa	Buccal mucosa	Source	6
305070461_Buccal_mucosa	Buccal mucosa	Source	7
305070461_Buccal_mucosa	Buccal mucosa	Source	8
305070461_Buccal_mucosa	Buccal mucosa	Source	9
305070461_Buccal_mucosa	Buccal mucosa	Source	10
305070461_Buccal_mucosa	Buccal mucosa	Source	11
305070461_Buccal_mucosa	Buccal mucosa	Source	12
305070461_Buccal_mucosa	Buccal mucosa	Source	13
305070461_Buccal_mucosa	Buccal mucosa	Source	14
305070461_Buccal_mucosa	Buccal mucosa	Source	15
305070461_Buccal_mucosa	Buccal mucosa	Source	16
305070461_Buccal_mucosa	Buccal mucosa	Source	17
305070461_Buccal_mucosa	Buccal mucosa	Source	18
305070461_Buccal_mucosa	Buccal mucosa	Source	19
316129862_Buccal_mucosa	Buccal mucosa	Source	1
316129862_Buccal_mucosa	Buccal mucosa	Source	2
316129862_Buccal_mucosa	Buccal mucosa	Source	3
316129862_Buccal_mucosa	Buccal mucosa	Source	4
316129862_Buccal_mucosa	Buccal mucosa	Source	5
316129862_Buccal_mucosa	Buccal mucosa	Source	6
316129862_Buccal_mucosa	Buccal mucosa	Source	7
316129862_Buccal_mucosa	Buccal mucosa	Source	8
316129862_Buccal_mucosa	Buccal mucosa	Source	9
316129862_Buccal_mucosa	Buccal mucosa	Source	10
316129862_Buccal_mucosa	Buccal mucosa	Source	11
316129862_Buccal_mucosa	Buccal mucosa	Source	12
316129862_Buccal_mucosa	Buccal mucosa	Source	13
316129862_Buccal_mucosa	Buccal mucosa	Source	14
316129862_Buccal_mucosa	Buccal mucosa	Source	15
316129862_Buccal_mucosa	Buccal mucosa	Source	16
316129862_Buccal_mucosa	Buccal mucosa	Source	17
316129862_Buccal_mucosa	Buccal mucosa	Source	18
316129862_Buccal_mucosa	Buccal mucosa	Source	19
338793263_Buccal_mucosa	Buccal mucosa	Source	1
338793263_Buccal_mucosa	Buccal mucosa	Source	2
338793263_Buccal_mucosa	Buccal mucosa	Source	3
338793263_Buccal_mucosa	Buccal mucosa	Source	4
338793263_Buccal_mucosa	Buccal mucosa	Source	5
338793263_Buccal_mucosa	Buccal mucosa	Source	6
338793263_Buccal_mucosa	Buccal mucosa	Source	7
338793263_Buccal_mucosa	Buccal mucosa	Source	8
338793263_Buccal_mucosa	Buccal mucosa	Source	9
338793263_Buccal_mucosa	Buccal mucosa	Source	10
338793263_Buccal_mucosa	Buccal mucosa	Source	11
338793263_Buccal_mucosa	Buccal mucosa	Source	12
338793263_Buccal_mucosa	Buccal mucosa	Source	13
338793263_Buccal_mucosa	Buccal mucosa	Source	14
338793263_Buccal_mucosa	Buccal mucosa	Source	15
338793263_Buccal_mucosa	Buccal mucosa	Source	16
338793263_Buccal_mucosa	Buccal mucosa	Source	17
338793263_Buccal_mucosa	Buccal mucosa	Source	18
338793263_Buccal_mucosa	Buccal mucosa	Source	19
355657046_Buccal_mucosa	Buccal mucosa	Source	1
355657046_Buccal_mucosa	Buccal mucosa	Source	2
355657046_Buccal_mucosa	Buccal mucosa	Source	3
355657046_Buccal_mucosa	Buccal mucosa	Source	4
355657046_Buccal_mucosa	Buccal mucosa	Source	5
355657046_Buccal_mucosa	Buccal mucosa	Source	6
355657046_Buccal_mucosa	Buccal mucosa	Source	7
355657046_Buccal_mucosa	Buccal mucosa	Source	8
355657046_Buccal_mucosa	Buccal mucosa	Source	9
355657046_Buccal_mucosa	Buccal mucosa	Source	10
355657046_Buccal_mucosa	Buccal mucosa	Source	11
355657046_Buccal_mucosa	Buccal mucosa	Source	12
355657046_Buccal_mucosa	Buccal mucosa	Source	13
355657046_Buccal_mucosa	Buccal mucosa	Source	14
355657046_Buccal_mucosa	Buccal mucosa	Source	15
355657046_Buccal_mucosa	Buccal mucosa	Source	16
355657046_Buccal_mucosa	Buccal mucosa	Source	17
355657046_Buccal_mucosa	Buccal mucosa	Source	18
355657046_Buccal_mucosa	Buccal mucosa	Source	19
370027359_Buccal_mucosa	Buccal mucosa	Source	1
370027359_Buccal_mucosa	Buccal mucosa	Source	2
370027359_Buccal_mucosa	Buccal mucosa	Source	3
370027359_Buccal_mucosa	Buccal mucosa	Source	4
370027359_Buccal_mucosa	Buccal mucosa	Source	5
370027359_Buccal_mucosa	Buccal mucosa	Source	6
370027359_Buccal_mucosa	Buccal mucosa	Source	7
370027359_Buccal_mucosa	Buccal mucosa	Source	8
370027359_Buccal_mucosa	Buccal mucosa	Source	9
370027359_Buccal_mucosa	Buccal mucosa	Source	10
370027359_Buccal_mucosa	Buccal mucosa	Source	11
370027359_Buccal_mucosa	Buccal mucosa	Source	12
370027359_Buccal_mucosa	Buccal mucosa	Source	13
370027359_Buccal_mucosa	Buccal mucosa	Source	14
370027359_Buccal_mucosa	Buccal mucosa	Source	15
370027359_Buccal_mucosa	Buccal mucosa	Source	16
370027359_Buccal_mucosa	Buccal mucosa	Source	17
370027359_Buccal_mucosa	Buccal mucosa	Source	18
370027359_Buccal_mucosa	Buccal mucosa	Source	19
370425937_Buccal_mucosa	Buccal mucosa	Source	1
370425937_Buccal_mucosa	Buccal mucosa	Source	2
370425937_Buccal_mucosa	Buccal mucosa	Source	3
370425937_Buccal_mucosa	Buccal mucosa	Source	4
370425937_Buccal_mucosa	Buccal mucosa	Source	5
370425937_Buccal_mucosa	Buccal mucosa	Source	6
370425937_Buccal_mucosa	Buccal mucosa	Source	7
370425937_Buccal_mucosa	Buccal mucosa	Source	8
370425937_Buccal_mucosa	Buccal mucosa	Source	9
370425937_Buccal_mucosa	Buccal mucosa	Source	10
370425937_Buccal_mucosa	Buccal mucosa	Source	11
370425937_Buccal_mucosa	Buccal mucosa	Source	12
370425937_Buccal_mucosa	Buccal mucosa	Source	13
370425937_Buccal_mucosa	Buccal mucosa	Source	14
370425937_Buccal_mucosa	Buccal mucosa	Source	15
370425937_Buccal_mucosa	Buccal mucosa	Source	16
370425937_Buccal_mucosa	Buccal mucosa	Source	17
370425937_Buccal_mucosa	Buccal mucosa	Source	18
370425937_Buccal_mucosa	Buccal mucosa	Source	19
436584885_Buccal_mucosa	Buccal mucosa	Source	1
436584885_Buccal_mucosa	Buccal mucosa	Source	2
436584885_Buccal_mucosa	Buccal mucosa	Source	3
436584885_Buccal_mucosa	Buccal mucosa	Source	4
436584885_Buccal_mucosa	Buccal mucosa	Source	5
436584885_Buccal_mucosa	Buccal mucosa	Source	6
436584885_Buccal_mucosa	Buccal mucosa	Source	7
436584885_Buccal_mucosa	Buccal mucosa	Source	8
436584885_Buccal_mucosa	Buccal mucosa	Source	9
436584885_Buccal_mucosa	Buccal mucosa	Source	10
436584885_Buccal_mucosa	Buccal mucosa	Source	11
436584885_Buccal_mucosa	Buccal mucosa	Source	12
436584885_Buccal_mucosa	Buccal mucosa	Source	13
436584885_Buccal_mucosa	Buccal mucosa	Source	14
436584885_Buccal_mucosa	Buccal mucosa	Source	15
436584885_Buccal_mucosa	Buccal mucosa	Source	16
436584885_Buccal_mucosa	Buccal mucosa	Source	17
436584885_Buccal_mucosa	Buccal mucosa	Source	18
436584885_Buccal_mucosa	Buccal mucosa	Source	19
441369442_Buccal_mucosa	Buccal mucosa	Source	1
441369442_Buccal_mucosa	Buccal mucosa	Source	2
441369442_Buccal_mucosa	Buccal mucosa	Source	3
441369442_Buccal_mucosa	Buccal mucosa	Source	4
441369442_Buccal_mucosa	Buccal mucosa	Source	5
441369442_Buccal_mucosa	Buccal mucosa	Source	6
441369442_Buccal_mucosa	Buccal mucosa	Source	7
441369442_Buccal_mucosa	Buccal mucosa	Source	8
441369442_Buccal_mucosa	Buccal mucosa	Source	9
441369442_Buccal_mucosa	Buccal mucosa	Source	10
441369442_Buccal_mucosa	Buccal mucosa	Source	11
441369442_Buccal_mucosa	Buccal mucosa	Source	12
441369442_Buccal_mucosa	Buccal mucosa	Source	13
441369442_Buccal_mucosa	Buccal mucosa	Source	14
441369442_Buccal_mucosa	Buccal mucosa	Source	15
441369442_Buccal_mucosa	Buccal mucosa	Source	16
441369442_Buccal_mucosa	Buccal mucosa	Source	17
441369442_Buccal_mucosa	Buccal mucosa	Source	18
441369442_Buccal_mucosa	Buccal mucosa	Source	19
486505039_Buccal_mucosa	Buccal mucosa	Source	1
486505039_Buccal_mucosa	Buccal mucosa	Source	2
486505039_Buccal_mucosa	Buccal mucosa	Source	3
486505039_Buccal_mucosa	Buccal mucosa	Source	4
486505039_Buccal_mucosa	Buccal mucosa	Source	5
486505039_Buccal_mucosa	Buccal mucosa	Source	6
486505039_Buccal_mucosa	Buccal mucosa	Source	7
486505039_Buccal_mucosa	Buccal mucosa	Source	8
486505039_Buccal_mucosa	Buccal mucosa	Source	9
486505039_Buccal_mucosa	Buccal mucosa	Source	10
486505039_Buccal_mucosa	Buccal mucosa	Source	11
486505039_Buccal_mucosa	Buccal mucosa	Source	12
486505039_Buccal_mucosa	Buccal mucosa	Source	13
486505039_Buccal_mucosa	Buccal mucosa	Source	14
486505039_Buccal_mucosa	Buccal mucosa	Source	15
486505039_Buccal_mucosa	Buccal mucosa	Source	16
486505039_Buccal_mucosa	Buccal mucosa	Source	17
486505039_Buccal_mucosa	Buccal mucosa	Source	18
486505039_Buccal_mucosa	Buccal mucosa	Source	19
508703490_Buccal_mucosa	Buccal mucosa	Source	1
508703490_Buccal_mucosa	Buccal mucosa	Source	2
508703490_Buccal_mucosa	Buccal mucosa	Source	3
508703490_Buccal_mucosa	Buccal mucosa	Source	4
508703490_Buccal_mucosa	Buccal mucosa	Source	5
508703490_Buccal_mucosa	Buccal mucosa	Source	6
508703490_Buccal_mucosa	Buccal mucosa	Source	7
508703490_Buccal_mucosa	Buccal mucosa	Source	8
508703490_Buccal_mucosa	Buccal mucosa	Source	9
508703490_Buccal_mucosa	Buccal mucosa	Source	10
508703490_Buccal_mucosa	Buccal mucosa	Source	11
508703490_Buccal_mucosa	Buccal mucosa	Source	12
508703490_Buccal_mucosa	Buccal mucosa	Source	13
508703490_Buccal_mucosa	Buccal mucosa	Source	14
508703490_Buccal_mucosa	Buccal mucosa	Source	15
508703490_Buccal_mucosa	Buccal mucosa	Source	16
508703490_Buccal_mucosa	Buccal mucosa	Source	17
508703490_Buccal_mucosa	Buccal mucosa	Source	18
508703490_Buccal_mucosa	Buccal mucosa	Source	19
525622796_Buccal_mucosa	Buccal mucosa	Source	1
525622796_Buccal_mucosa	Buccal mucosa	Source	2
525622796_Buccal_mucosa	Buccal mucosa	Source	3
525622796_Buccal_mucosa	Buccal mucosa	Source	4
525622796_Buccal_mucosa	Buccal mucosa	Source	5
525622796_Buccal_mucosa	Buccal mucosa	Source	6
525622796_Buccal_mucosa	Buccal mucosa	Source	7
525622796_Buccal_mucosa	Buccal mucosa	Source	8
525622796_Buccal_mucosa	Buccal mucosa	Source	9
525622796_Buccal_mucosa	Buccal mucosa	Source	10
525622796_Buccal_mucosa	Buccal mucosa	Source	11
525622796_Buccal_mucosa	Buccal mucosa	Source	12
525622796_Buccal_mucosa	Buccal mucosa	Source	13
525622796_Buccal_mucosa	Buccal mucosa	Source	14
525622796_Buccal_mucosa	Buccal mucosa	Source	15
525622796_Buccal_mucosa	Buccal mucosa	Source	16
525622796_Buccal_mucosa	Buccal mucosa	Source	17
525622796_Buccal_mucosa	Buccal mucosa	Source	18
525622796_Buccal_mucosa	Buccal mucosa	Source	19
535376874_Buccal_mucosa	Buccal mucosa	Source	1
535376874_Buccal_mucosa	Buccal mucosa	Source	2
535376874_Buccal_mucosa	Buccal mucosa	Source	3
535376874_Buccal_mucosa	Buccal mucosa	Source	4
535376874_Buccal_mucosa	Buccal mucosa	Source	5
535376874_Buccal_mucosa	Buccal mucosa	Source	6
535376874_Buccal_mucosa	Buccal mucosa	Source	7
535376874_Buccal_mucosa	Buccal mucosa	Source	8
535376874_Buccal_mucosa	Buccal mucosa	Source	9
535376874_Buccal_mucosa	Buccal mucosa	Source	10
535376874_Buccal_mucosa	Buccal mucosa	Source	11
535376874_Buccal_mucosa	Buccal mucosa	Source	12
535376874_Buccal_mucosa	Buccal mucosa	Source	13
535376874_Buccal_mucosa	Buccal mucosa	Source	14
535376874_Buccal_mucosa	Buccal mucosa	Source	15
535376874_Buccal_mucosa	Buccal mucosa	Source	16
535376874_Buccal_mucosa	Buccal mucosa	Source	17
535376874_Buccal_mucosa	Buccal mucosa	Source	18
535376874_Buccal_mucosa	Buccal mucosa	Source	19
550534656_Buccal_mucosa	Buccal mucosa	Source	1
550534656_Buccal_mucosa	Buccal mucosa	Source	2
550534656_Buccal_mucosa	Buccal mucosa	Source	3
550534656_Buccal_mucosa	Buccal mucosa	Source	4
550534656_Buccal_mucosa	Buccal mucosa	Source	5
550534656_Buccal_mucosa	Buccal mucosa	Source	6
550534656_Buccal_mucosa	Buccal mucosa	Source	7
550534656_Buccal_mucosa	Buccal mucosa	Source	8
550534656_Buccal_mucosa	Buccal mucosa	Source	9
550534656_Buccal_mucosa	Buccal mucosa	Source	10
550534656_Buccal_mucosa	Buccal mucosa	Source	11
550534656_Buccal_mucosa	Buccal mucosa	Source	12
550534656_Buccal_mucosa	Buccal mucosa	Source	13
550534656_Buccal_mucosa	Buccal mucosa	Source	14
550534656_Buccal_mucosa	Buccal mucosa	Source	15
550534656_Buccal_mucosa	Buccal mucosa	Source	16
550534656_Buccal_mucosa	Buccal mucosa	Source	17
550534656_Buccal_mucosa	Buccal mucosa	Source	18
550534656_Buccal_mucosa	Buccal mucosa	Source	19
596625983_Buccal_mucosa	Buccal mucosa	Source	1
596625983_Buccal_mucosa	Buccal mucosa	Source	2
596625983_Buccal_mucosa	Buccal mucosa	Source	3
596625983_Buccal_mucosa	Buccal mucosa	Source	4
596625983_Buccal_mucosa	Buccal mucosa	Source	5
596625983_Buccal_mucosa	Buccal mucosa	Source	6
596625983_Buccal_mucosa	Buccal mucosa	Source	7
596625983_Buccal_mucosa	Buccal mucosa	Source	8
596625983_Buccal_mucosa	Buccal mucosa	Source	9
596625983_Buccal_mucosa	Buccal mucosa	Source	10
596625983_Buccal_mucosa	Buccal mucosa	Source	11
596625983_Buccal_mucosa	Buccal mucosa	Source	12
596625983_Buccal_mucosa	Buccal mucosa	Source	13
596625983_Buccal_mucosa	Buccal mucosa	Source	14
596625983_Buccal_mucosa	Buccal mucosa	Source	15
596625983_Buccal_mucosa	Buccal mucosa	Source	16
596625983_Buccal_mucosa	Buccal mucosa	Source	17
596625983_Buccal_mucosa	Buccal mucosa	Source	18
596625983_Buccal_mucosa	Buccal mucosa	Source	19
604812005_Buccal_mucosa	Buccal mucosa	Source	1
604812005_Buccal_mucosa	Buccal mucosa	Source	2
604812005_Buccal_mucosa	Buccal mucosa	Source	3
604812005_Buccal_mucosa	Buccal mucosa	Source	4
604812005_Buccal_mucosa	Buccal mucosa	Source	5
604812005_Buccal_mucosa	Buccal mucosa	Source	6
604812005_Buccal_mucosa	Buccal mucosa	Source	7
604812005_Buccal_mucosa	Buccal mucosa	Source	8
604812005_Buccal_mucosa	Buccal mucosa	Source	9
604812005_Buccal_mucosa	Buccal mucosa	Source	10
604812005_Buccal_mucosa	Buccal mucosa	Source	11
604812005_Buccal_mucosa	Buccal mucosa	Source	12
604812005_Buccal_mucosa	Buccal mucosa	Source	13
604812005_Buccal_mucosa	Buccal mucosa	Source	14
604812005_Buccal_mucosa	Buccal mucosa	Source	15
604812005_Buccal_mucosa	Buccal mucosa	Source	16
604812005_Buccal_mucosa	Buccal mucosa	Source	17
604812005_Buccal_mucosa	Buccal mucosa	Source	18
604812005_Buccal_mucosa	Buccal mucosa	Source	19
612472597_Buccal_mucosa	Buccal mucosa	Source	1
612472597_Buccal_mucosa	Buccal mucosa	Source	2
612472597_Buccal_mucosa	Buccal mucosa	Source	3
612472597_Buccal_mucosa	Buccal mucosa	Source	4
612472597_Buccal_mucosa	Buccal mucosa	Source	5
612472597_Buccal_mucosa	Buccal mucosa	Source	6
612472597_Buccal_mucosa	Buccal mucosa	Source	7
612472597_Buccal_mucosa	Buccal mucosa	Source	8
612472597_Buccal_mucosa	Buccal mucosa	Source	9
612472597_Buccal_mucosa	Buccal mucosa	Source	10
612472597_Buccal_mucosa	Buccal mucosa	Source	11
612472597_Buccal_mucosa	Buccal mucosa	Source	12
612472597_Buccal_mucosa	Buccal mucosa	Source	13
612472597_Buccal_mucosa	Buccal mucosa	Source	14
612472597_Buccal_mucosa	Buccal mucosa	Source	15
612472597_Buccal_mucosa	Buccal mucosa	Source	16
612472597_Buccal_mucosa	Buccal mucosa	Source	17
612472597_Buccal_mucosa	Buccal mucosa	Source	18
612472597_Buccal_mucosa	Buccal mucosa	Source	19
638754422_Buccal_mucosa	Buccal mucosa	Source	1
638754422_Buccal_mucosa	Buccal mucosa	Source	2
638754422_Buccal_mucosa	Buccal mucosa	Source	3
638754422_Buccal_mucosa	Buccal mucosa	Source	4
638754422_Buccal_mucosa	Buccal mucosa	Source	5
638754422_Buccal_mucosa	Buccal mucosa	Source	6
